country,nuts3,potential,year,bark_kton,sawdust_kton
AT,AT223,UD03,2012,0.0,0.0
AT,AT223,UD03,2020,0.0,0.0
AT,AT223,UD03,2030,0.0,0.0
AT,AT223,UD04,2012,0.0,0.0
AT,AT223,UD04,2020,0.0,0.0
AT,AT223,UD04,2030,0.0,0.0
AT,AT223,UD05,2012,0.0,0.0
AT,AT223,UD05,2020,0.0,0.0
AT,AT223,UD05,2030,0.0,0.0
AT,AT223,UD06,2012,0.0,0.0
AT,AT223,UD06,2020,0.0,0.0
AT,AT223,UD06,2030,0.0,0.0
AT,AT223,UD07,2012,0.0,0.0
AT,AT223,UD07,2020,0.0,0.0
AT,AT223,UD07,2030,0.0,0.0
AT,AT223,UD08,2012,0.0,0.0
AT,AT223,UD08,2020,0.0,0.0
AT,AT223,UD08,2030,0.0,0.0
AT,AT224,BASE,2012,9.66987173160716,24.739287082698613
AT,AT224,BASE,2020,8.30835379179687,21.951607545482087
AT,AT224,BASE,2030,8.30835379179687,19.560565177268202
AT,AT224,HIGH,2012,0.0,0.0
AT,AT224,HIGH,2020,0.0,0.0
AT,AT224,HIGH,2030,0.0,0.0
AT,AT224,TECH,2012,9.66987173160716,24.739287082698613
AT,AT224,TECH,2020,8.30835379179687,21.951607545482087
AT,AT224,TECH,2030,8.30835379179687,19.560565177268202
AT,AT224,UD01,2012,9.66987173160716,24.739287082698613
AT,AT224,UD01,2020,8.30835379179687,21.951607545482087
AT,AT224,UD01,2030,8.30835379179687,19.560565177268202
AT,AT224,UD02,2012,0.0,24.739287082698613
AT,AT224,UD02,2020,0.0,21.951607545482087
AT,AT224,UD02,2030,0.0,19.560565177268202
AT,AT224,UD03,2012,0.0,0.0
AT,AT224,UD03,2020,0.0,0.0
AT,AT224,UD03,2030,0.0,0.0
AT,AT224,UD04,2012,0.0,0.0
AT,AT224,UD04,2020,0.0,0.0
AT,AT224,UD04,2030,0.0,0.0
AT,AT224,UD05,2012,0.0,0.0
AT,AT224,UD05,2020,0.0,0.0
AT,AT224,UD05,2030,0.0,0.0
AT,AT224,UD06,2012,0.0,0.0
AT,AT224,UD06,2020,0.0,0.0
AT,AT224,UD06,2030,0.0,0.0
AT,AT224,UD07,2012,0.0,0.0
AT,AT224,UD07,2020,0.0,0.0
AT,AT224,UD07,2030,0.0,0.0
AT,AT224,UD08,2012,0.0,0.0
AT,AT224,UD08,2020,0.0,0.0
AT,AT224,UD08,2030,0.0,0.0
AT,AT225,BASE,2012,0.0,20.34548223454376
AT,AT225,BASE,2020,0.0,18.05290669223139
AT,AT225,BASE,2030,0.0,16.086523834798136
AT,AT225,HIGH,2012,0.0,0.0
AT,AT225,HIGH,2020,0.0,0.0
AT,AT225,HIGH,2030,0.0,0.0
AT,AT225,TECH,2012,0.0,20.34548223454376
AT,AT225,TECH,2020,0.0,18.05290669223139
AT,AT225,TECH,2030,0.0,16.086523834798136
AT,AT225,UD01,2012,0.0,20.34548223454376
AT,AT225,UD01,2020,0.0,18.05290669223139
AT,AT225,UD01,2030,0.0,16.086523834798136
AT,AT225,UD02,2012,0.0,20.34548223454376
AT,AT225,UD02,2020,0.0,18.05290669223139
AT,AT225,UD02,2030,0.0,16.086523834798136
AT,AT225,UD03,2012,0.0,0.0
AT,AT225,UD03,2020,0.0,0.0
AT,AT225,UD03,2030,0.0,0.0
AT,AT225,UD04,2012,0.0,0.0
AT,AT225,UD04,2020,0.0,0.0
AT,AT225,UD04,2030,0.0,0.0
AT,AT225,UD05,2012,0.0,0.0
AT,AT225,UD05,2020,0.0,0.0
AT,AT225,UD05,2030,0.0,0.0
AT,AT225,UD06,2012,0.0,0.0
AT,AT225,UD06,2020,0.0,0.0
AT,AT225,UD06,2030,0.0,0.0
AT,AT225,UD07,2012,0.0,0.0
AT,AT225,UD07,2020,0.0,0.0
AT,AT225,UD07,2030,0.0,0.0
AT,AT225,UD08,2012,0.0,0.0
AT,AT225,UD08,2020,0.0,0.0
AT,AT225,UD08,2030,0.0,0.0
AT,AT226,BASE,2012,9.66987173160716,31.515133388213364
AT,AT226,BASE,2020,8.30835379179687,27.963935968283973
AT,AT226,BASE,2030,8.30835379179687,24.918010719135186
AT,AT226,HIGH,2012,0.0,0.0
AT,AT226,HIGH,2020,0.0,0.0
AT,AT226,HIGH,2030,0.0,0.0
AT,AT226,TECH,2012,9.66987173160716,31.515133388213364
AT,AT226,TECH,2020,8.30835379179687,27.963935968283973
AT,AT226,TECH,2030,8.30835379179687,24.918010719135186
AT,AT226,UD01,2012,9.66987173160716,31.515133388213364
AT,AT226,UD01,2020,8.30835379179687,27.963935968283973
AT,AT226,UD01,2030,8.30835379179687,24.918010719135186
AT,AT226,UD02,2012,0.0,31.515133388213364
AT,AT226,UD02,2020,0.0,27.963935968283973
AT,AT226,UD02,2030,0.0,24.918010719135186
AT,AT226,UD03,2012,0.0,0.0
AT,AT226,UD03,2020,0.0,0.0
AT,AT226,UD03,2030,0.0,0.0
AT,AT226,UD04,2012,0.0,0.0
AT,AT226,UD04,2020,0.0,0.0
AT,AT226,UD04,2030,0.0,0.0
AT,AT226,UD05,2012,0.0,0.0
AT,AT226,UD05,2020,0.0,0.0
AT,AT226,UD05,2030,0.0,0.0
AT,AT226,UD06,2012,0.0,0.0
AT,AT226,UD06,2020,0.0,0.0
AT,AT226,UD06,2030,0.0,0.0
AT,AT226,UD07,2012,0.0,0.0
AT,AT226,UD07,2020,0.0,0.0
AT,AT226,UD07,2030,0.0,0.0
AT,AT226,UD08,2012,0.0,0.0
AT,AT226,UD08,2020,0.0,0.0
AT,AT226,UD08,2030,0.0,0.0
AT,AT311,BASE,2012,0.0,27.808370580027066
AT,AT311,BASE,2020,0.0,24.674859684173917
AT,AT311,BASE,2030,0.0,21.987191602811226
AT,AT311,HIGH,2012,0.0,0.0
AT,AT311,HIGH,2020,0.0,0.0
AT,AT311,HIGH,2030,0.0,0.0
AT,AT311,TECH,2012,0.0,27.808370580027066
AT,AT311,TECH,2020,0.0,24.674859684173917
AT,AT311,TECH,2030,0.0,21.987191602811226
AT,AT311,UD01,2012,0.0,27.808370580027066
AT,AT311,UD01,2020,0.0,24.674859684173917
AT,AT311,UD01,2030,0.0,21.987191602811226
AT,AT311,UD02,2012,0.0,27.808370580027066
AT,AT311,UD02,2020,0.0,24.674859684173917
AT,AT311,UD02,2030,0.0,21.987191602811226
AT,AT311,UD03,2012,0.0,0.0
AT,AT311,UD03,2020,0.0,0.0
AT,AT311,UD03,2030,0.0,0.0
AT,AT311,UD04,2012,0.0,0.0
AT,AT311,UD04,2020,0.0,0.0
AT,AT311,UD04,2030,0.0,0.0
AT,AT311,UD05,2012,0.0,0.0
AT,AT311,UD05,2020,0.0,0.0
AT,AT311,UD05,2030,0.0,0.0
AT,AT311,UD06,2012,0.0,0.0
AT,AT311,UD06,2020,0.0,0.0
AT,AT311,UD06,2030,0.0,0.0
AT,AT311,UD07,2012,0.0,0.0
AT,AT311,UD07,2020,0.0,0.0
AT,AT311,UD07,2030,0.0,0.0
AT,AT311,UD08,2012,0.0,0.0
AT,AT311,UD08,2020,0.0,0.0
AT,AT311,UD08,2030,0.0,0.0
AT,AT312,BASE,2012,19.3397212225294,14.340882720516815
AT,AT312,BASE,2020,16.6166884743972,12.724919205805666
AT,AT312,BASE,2030,16.6166884743972,11.338878530190394
AT,AT312,HIGH,2012,0.0,0.0
AT,AT312,HIGH,2020,0.0,0.0
AT,AT312,HIGH,2030,0.0,0.0
AT,AT312,TECH,2012,19.3397212225294,14.340882720516815
AT,AT312,TECH,2020,16.6166884743972,12.724919205805666
AT,AT312,TECH,2030,16.6166884743972,11.338878530190394
AT,AT312,UD01,2012,19.3397212225294,14.340882720516815
AT,AT312,UD01,2020,16.6166884743972,12.724919205805666
AT,AT312,UD01,2030,16.6166884743972,11.338878530190394
AT,AT312,UD02,2012,0.0,14.340882720516815
AT,AT312,UD02,2020,0.0,12.724919205805666
AT,AT312,UD02,2030,0.0,11.338878530190394
AT,AT312,UD03,2012,0.0,0.0
AT,AT312,UD03,2020,0.0,0.0
AT,AT312,UD03,2030,0.0,0.0
AT,AT312,UD04,2012,0.0,0.0
AT,AT312,UD04,2020,0.0,0.0
AT,AT312,UD04,2030,0.0,0.0
AT,AT312,UD05,2012,0.0,0.0
AT,AT312,UD05,2020,0.0,0.0
AT,AT312,UD05,2030,0.0,0.0
AT,AT312,UD06,2012,0.0,0.0
AT,AT312,UD06,2020,0.0,0.0
AT,AT312,UD06,2030,0.0,0.0
AT,AT312,UD07,2012,0.0,0.0
AT,AT312,UD07,2020,0.0,0.0
AT,AT312,UD07,2030,0.0,0.0
AT,AT312,UD08,2012,0.0,0.0
AT,AT312,UD08,2020,0.0,0.0
AT,AT312,UD08,2030,0.0,0.0
AT,AT313,BASE,2012,9.66987173160716,42.61197500971207
AT,AT313,BASE,2020,8.30835379179687,37.810360057030934
AT,AT313,BASE,2030,8.30835379179687,33.69192942881977
AT,AT313,HIGH,2012,0.0,0.0
AT,AT313,HIGH,2020,0.0,0.0
AT,AT313,HIGH,2030,0.0,0.0
AT,AT313,TECH,2012,9.66987173160716,42.61197500971207
AT,AT313,TECH,2020,8.30835379179687,37.810360057030934
AT,AT313,TECH,2030,8.30835379179687,33.69192942881977
AT,AT313,UD01,2012,9.66987173160716,42.61197500971207
AT,AT313,UD01,2020,8.30835379179687,37.810360057030934
AT,AT313,UD01,2030,8.30835379179687,33.69192942881977
AT,AT313,UD02,2012,0.0,42.61197500971207
AT,AT313,UD02,2020,0.0,37.810360057030934
AT,AT313,UD02,2030,0.0,33.69192942881977
AT,AT313,UD03,2012,0.0,0.0
AT,AT313,UD03,2020,0.0,0.0
AT,AT313,UD03,2030,0.0,0.0
AT,AT313,UD04,2012,0.0,0.0
AT,AT313,UD04,2020,0.0,0.0
AT,AT313,UD04,2030,0.0,0.0
AT,AT313,UD05,2012,0.0,0.0
AT,AT313,UD05,2020,0.0,0.0
AT,AT313,UD05,2030,0.0,0.0
AT,AT313,UD06,2012,0.0,0.0
AT,AT313,UD06,2020,0.0,0.0
AT,AT313,UD06,2030,0.0,0.0
AT,AT313,UD07,2012,0.0,0.0
AT,AT313,UD07,2020,0.0,0.0
AT,AT313,UD07,2030,0.0,0.0
AT,AT313,UD08,2012,0.0,0.0
AT,AT313,UD08,2020,0.0,0.0
AT,AT313,UD08,2030,0.0,0.0
AT,AT314,BASE,2012,0.0,48.42128624332563
AT,AT314,BASE,2020,0.0,42.965064793814946
AT,AT314,BASE,2030,0.0,38.28516651929375
AT,AT314,HIGH,2012,0.0,0.0
AT,AT314,HIGH,2020,0.0,0.0
AT,AT314,HIGH,2030,0.0,0.0
AT,AT314,TECH,2012,0.0,48.42128624332563
AT,AT314,TECH,2020,0.0,42.965064793814946
AT,AT314,TECH,2030,0.0,38.28516651929375
AT,AT314,UD01,2012,0.0,48.42128624332563
AT,AT314,UD01,2020,0.0,42.965064793814946
AT,AT314,UD01,2030,0.0,38.28516651929375
AT,AT314,UD02,2012,0.0,48.42128624332563
AT,AT314,UD02,2020,0.0,42.965064793814946
AT,AT314,UD02,2030,0.0,38.28516651929375
AT,AT314,UD03,2012,0.0,0.0
AT,AT314,UD03,2020,0.0,0.0
AT,AT314,UD03,2030,0.0,0.0
AT,AT314,UD04,2012,0.0,0.0
AT,AT314,UD04,2020,0.0,0.0
AT,AT314,UD04,2030,0.0,0.0
AT,AT314,UD05,2012,0.0,0.0
AT,AT314,UD05,2020,0.0,0.0
AT,AT314,UD05,2030,0.0,0.0
AT,AT314,UD06,2012,0.0,0.0
AT,AT314,UD06,2020,0.0,0.0
AT,AT314,UD06,2030,0.0,0.0
AT,AT314,UD07,2012,0.0,0.0
AT,AT314,UD07,2020,0.0,0.0
AT,AT314,UD07,2030,0.0,0.0
AT,AT314,UD08,2012,0.0,0.0
AT,AT314,UD08,2020,0.0,0.0
AT,AT314,UD08,2030,0.0,0.0
AT,AT315,BASE,2012,29.0096374355064,47.80957390274046
AT,AT315,BASE,2020,24.9250804845871,42.42228160097809
AT,AT315,BASE,2030,24.9250804845871,37.80150508362841
AT,AT315,HIGH,2012,0.0,0.0
AT,AT315,HIGH,2020,0.0,0.0
AT,AT315,HIGH,2030,0.0,0.0
AT,AT315,TECH,2012,29.0096374355064,47.80957390274046
AT,AT315,TECH,2020,24.9250804845871,42.42228160097809
AT,AT315,TECH,2030,24.9250804845871,37.80150508362841
AT,AT315,UD01,2012,29.0096374355064,47.80957390274046
AT,AT315,UD01,2020,24.9250804845871,42.42228160097809
AT,AT315,UD01,2030,24.9250804845871,37.80150508362841
AT,AT315,UD02,2012,0.0,47.80957390274046
AT,AT315,UD02,2020,0.0,42.42228160097809
AT,AT315,UD02,2030,0.0,37.80150508362841
AT,AT315,UD03,2012,0.0,0.0
AT,AT315,UD03,2020,0.0,0.0
AT,AT315,UD03,2030,0.0,0.0
AT,AT315,UD04,2012,0.0,0.0
AT,AT315,UD04,2020,0.0,0.0
AT,AT315,UD04,2030,0.0,0.0
AT,AT315,UD05,2012,0.0,0.0
AT,AT315,UD05,2020,0.0,0.0
AT,AT315,UD05,2030,0.0,0.0
AT,AT315,UD06,2012,0.0,0.0
AT,AT315,UD06,2020,0.0,0.0
AT,AT315,UD06,2030,0.0,0.0
AT,AT315,UD07,2012,0.0,0.0
AT,AT315,UD07,2020,0.0,0.0
AT,AT315,UD07,2030,0.0,0.0
AT,AT315,UD08,2012,0.0,0.0
AT,AT315,UD08,2020,0.0,0.0
AT,AT315,UD08,2030,0.0,0.0
AT,AT321,BASE,2012,0.0,12.383314998392077
AT,AT321,BASE,2020,0.0,10.987934698687807
AT,AT321,BASE,2030,0.0,9.791092173633787
AT,AT321,HIGH,2012,0.0,0.0
AT,AT321,HIGH,2020,0.0,0.0
AT,AT321,HIGH,2030,0.0,0.0
AT,AT321,TECH,2012,0.0,12.383314998392077
AT,AT321,TECH,2020,0.0,10.987934698687807
AT,AT321,TECH,2030,0.0,9.791092173633787
AT,AT321,UD01,2012,0.0,12.383314998392077
AT,AT321,UD01,2020,0.0,10.987934698687807
AT,AT321,UD01,2030,0.0,9.791092173633787
AT,AT321,UD02,2012,0.0,12.383314998392077
AT,AT321,UD02,2020,0.0,10.987934698687807
AT,AT321,UD02,2030,0.0,9.791092173633787
AT,AT321,UD03,2012,0.0,0.0
AT,AT321,UD03,2020,0.0,0.0
AT,AT321,UD03,2030,0.0,0.0
AT,AT321,UD04,2012,0.0,0.0
AT,AT321,UD04,2020,0.0,0.0
AT,AT321,UD04,2030,0.0,0.0
AT,AT321,UD05,2012,0.0,0.0
AT,AT321,UD05,2020,0.0,0.0
AT,AT321,UD05,2030,0.0,0.0
AT,AT321,UD06,2012,0.0,0.0
AT,AT321,UD06,2020,0.0,0.0
AT,AT321,UD06,2030,0.0,0.0
AT,AT321,UD07,2012,0.0,0.0
AT,AT321,UD07,2020,0.0,0.0
AT,AT321,UD07,2030,0.0,0.0
AT,AT321,UD08,2012,0.0,0.0
AT,AT321,UD08,2020,0.0,0.0
AT,AT321,UD08,2030,0.0,0.0
AT,AT322,BASE,2012,0.0,48.037128898482166
AT,AT322,BASE,2020,0.0,42.62419517855357
AT,AT322,BASE,2030,0.0,37.981425560347816
AT,AT322,HIGH,2012,0.0,0.0
AT,AT322,HIGH,2020,0.0,0.0
AT,AT322,HIGH,2030,0.0,0.0
AT,AT322,TECH,2012,0.0,48.037128898482166
AT,AT322,TECH,2020,0.0,42.62419517855357
AT,AT322,TECH,2030,0.0,37.981425560347816
AT,AT322,UD01,2012,0.0,48.037128898482166
AT,AT322,UD01,2020,0.0,42.62419517855357
AT,AT322,UD01,2030,0.0,37.981425560347816
AT,AT322,UD02,2012,0.0,48.037128898482166
AT,AT322,UD02,2020,0.0,42.62419517855357
AT,AT322,UD02,2030,0.0,37.981425560347816
AT,AT322,UD03,2012,0.0,0.0
AT,AT322,UD03,2020,0.0,0.0
AT,AT322,UD03,2030,0.0,0.0
AT,AT322,UD04,2012,0.0,0.0
AT,AT322,UD04,2020,0.0,0.0
AT,AT322,UD04,2030,0.0,0.0
AT,AT322,UD05,2012,0.0,0.0
AT,AT322,UD05,2020,0.0,0.0
AT,AT322,UD05,2030,0.0,0.0
AT,AT322,UD06,2012,0.0,0.0
AT,AT322,UD06,2020,0.0,0.0
AT,AT322,UD06,2030,0.0,0.0
AT,AT322,UD07,2012,0.0,0.0
AT,AT322,UD07,2020,0.0,0.0
AT,AT322,UD07,2030,0.0,0.0
AT,AT322,UD08,2012,0.0,0.0
AT,AT322,UD08,2020,0.0,0.0
AT,AT322,UD08,2030,0.0,0.0
AT,AT323,BASE,2012,9.66987173160716,20.819040689995358
AT,AT323,BASE,2020,8.30835379179687,18.473103496171884
AT,AT323,BASE,2030,8.30835379179687,16.46095140023861
AT,AT323,HIGH,2012,0.0,0.0
AT,AT323,HIGH,2020,0.0,0.0
AT,AT323,HIGH,2030,0.0,0.0
AT,AT323,TECH,2012,9.66987173160716,20.819040689995358
AT,AT323,TECH,2020,8.30835379179687,18.473103496171884
AT,AT323,TECH,2030,8.30835379179687,16.46095140023861
AT,AT323,UD01,2012,9.66987173160716,20.819040689995358
AT,AT323,UD01,2020,8.30835379179687,18.473103496171884
AT,AT323,UD01,2030,8.30835379179687,16.46095140023861
AT,AT323,UD02,2012,0.0,20.819040689995358
AT,AT323,UD02,2020,0.0,18.473103496171884
AT,AT323,UD02,2030,0.0,16.46095140023861
AT,AT323,UD03,2012,0.0,0.0
AT,AT323,UD03,2020,0.0,0.0
AT,AT323,UD03,2030,0.0,0.0
AT,AT323,UD04,2012,0.0,0.0
AT,AT323,UD04,2020,0.0,0.0
AT,AT323,UD04,2030,0.0,0.0
AT,AT323,UD05,2012,0.0,0.0
AT,AT323,UD05,2020,0.0,0.0
AT,AT323,UD05,2030,0.0,0.0
AT,AT323,UD06,2012,0.0,0.0
AT,AT323,UD06,2020,0.0,0.0
AT,AT323,UD06,2030,0.0,0.0
AT,AT323,UD07,2012,0.0,0.0
AT,AT323,UD07,2020,0.0,0.0
AT,AT323,UD07,2030,0.0,0.0
AT,AT323,UD08,2012,0.0,0.0
AT,AT323,UD08,2020,0.0,0.0
AT,AT323,UD08,2030,0.0,0.0
AT,AT331,BASE,2012,0.0,11.876046780632201
AT,AT331,BASE,2020,0.0,10.53782662567273
AT,AT331,BASE,2030,0.0,9.390011374390069
AT,AT331,HIGH,2012,0.0,0.0
AT,AT331,HIGH,2020,0.0,0.0
AT,AT331,HIGH,2030,0.0,0.0
AT,AT331,TECH,2012,0.0,11.876046780632201
AT,AT331,TECH,2020,0.0,10.53782662567273
AT,AT331,TECH,2030,0.0,9.390011374390069
AT,AT331,UD01,2012,0.0,11.876046780632201
AT,AT331,UD01,2020,0.0,10.53782662567273
AT,AT331,UD01,2030,0.0,9.390011374390069
AT,AT331,UD02,2012,0.0,11.876046780632201
AT,AT331,UD02,2020,0.0,10.53782662567273
AT,AT331,UD02,2030,0.0,9.390011374390069
AT,AT331,UD03,2012,0.0,0.0
AT,AT331,UD03,2020,0.0,0.0
AT,AT331,UD03,2030,0.0,0.0
AT,AT331,UD04,2012,0.0,0.0
AT,AT331,UD04,2020,0.0,0.0
AT,AT331,UD04,2030,0.0,0.0
AT,AT331,UD05,2012,0.0,0.0
AT,AT331,UD05,2020,0.0,0.0
AT,AT331,UD05,2030,0.0,0.0
AT,AT331,UD06,2012,0.0,0.0
AT,AT331,UD06,2020,0.0,0.0
AT,AT331,UD06,2030,0.0,0.0
AT,AT331,UD07,2012,0.0,0.0
AT,AT331,UD07,2020,0.0,0.0
AT,AT331,UD07,2030,0.0,0.0
AT,AT331,UD08,2012,0.0,0.0
AT,AT331,UD08,2020,0.0,0.0
AT,AT331,UD08,2030,0.0,0.0
AT,AT332,BASE,2012,9.66987173160716,18.743628749806
AT,AT332,BASE,2020,8.30835379179687,16.63155372741949
AT,AT332,BASE,2030,8.30835379179687,14.81998937938288
AT,AT332,HIGH,2012,0.0,0.0
AT,AT332,HIGH,2020,0.0,0.0
AT,AT332,HIGH,2030,0.0,0.0
AT,AT332,TECH,2012,9.66987173160716,18.743628749806
AT,AT332,TECH,2020,8.30835379179687,16.63155372741949
AT,AT332,TECH,2030,8.30835379179687,14.81998937938288
AT,AT332,UD01,2012,9.66987173160716,18.743628749806
AT,AT332,UD01,2020,8.30835379179687,16.63155372741949
AT,AT332,UD01,2030,8.30835379179687,14.81998937938288
AT,AT332,UD02,2012,0.0,18.743628749806
AT,AT332,UD02,2020,0.0,16.63155372741949
AT,AT332,UD02,2030,0.0,14.81998937938288
AT,AT332,UD03,2012,0.0,0.0
AT,AT332,UD03,2020,0.0,0.0
AT,AT332,UD03,2030,0.0,0.0
AT,AT332,UD04,2012,0.0,0.0
AT,AT332,UD04,2020,0.0,0.0
AT,AT332,UD04,2030,0.0,0.0
AT,AT332,UD05,2012,0.0,0.0
AT,AT332,UD05,2020,0.0,0.0
AT,AT332,UD05,2030,0.0,0.0
AT,AT332,UD06,2012,0.0,0.0
AT,AT332,UD06,2020,0.0,0.0
AT,AT332,UD06,2030,0.0,0.0
AT,AT332,UD07,2012,0.0,0.0
AT,AT332,UD07,2020,0.0,0.0
AT,AT332,UD07,2030,0.0,0.0
AT,AT332,UD08,2012,0.0,0.0
AT,AT332,UD08,2020,0.0,0.0
AT,AT332,UD08,2030,0.0,0.0
AT,AT333,BASE,2012,0.0,15.787802935043576
AT,AT333,BASE,2020,0.0,14.008797136189866
AT,AT333,BASE,2030,0.0,12.48291219081879
AT,AT333,HIGH,2012,0.0,0.0
AT,AT333,HIGH,2020,0.0,0.0
AT,AT333,HIGH,2030,0.0,0.0
AT,AT333,TECH,2012,0.0,15.787802935043576
AT,AT333,TECH,2020,0.0,14.008797136189866
AT,AT333,TECH,2030,0.0,12.48291219081879
AT,AT333,UD01,2012,0.0,15.787802935043576
AT,AT333,UD01,2020,0.0,14.008797136189866
AT,AT333,UD01,2030,0.0,12.48291219081879
AT,AT333,UD02,2012,0.0,15.787802935043576
AT,AT333,UD02,2020,0.0,14.008797136189866
AT,AT333,UD02,2030,0.0,12.48291219081879
AT,AT333,UD03,2012,0.0,0.0
AT,AT333,UD03,2020,0.0,0.0
AT,AT333,UD03,2030,0.0,0.0
AT,AT333,UD04,2012,0.0,0.0
AT,AT333,UD04,2020,0.0,0.0
AT,AT333,UD04,2030,0.0,0.0
AT,AT333,UD05,2012,0.0,0.0
AT,AT333,UD05,2020,0.0,0.0
AT,AT333,UD05,2030,0.0,0.0
AT,AT333,UD06,2012,0.0,0.0
AT,AT333,UD06,2020,0.0,0.0
AT,AT333,UD06,2030,0.0,0.0
AT,AT333,UD07,2012,0.0,0.0
AT,AT333,UD07,2020,0.0,0.0
AT,AT333,UD07,2030,0.0,0.0
AT,AT333,UD08,2012,0.0,0.0
AT,AT333,UD08,2020,0.0,0.0
AT,AT333,UD08,2030,0.0,0.0
AT,AT334,BASE,2012,0.0,19.937579442351225
AT,AT334,BASE,2020,0.0,17.690967321020427
AT,AT334,BASE,2030,0.0,15.764008108051364
AT,AT334,HIGH,2012,0.0,0.0
AT,AT334,HIGH,2020,0.0,0.0
AT,AT334,HIGH,2030,0.0,0.0
AT,AT334,TECH,2012,0.0,19.937579442351225
AT,AT334,TECH,2020,0.0,17.690967321020427
AT,AT334,TECH,2030,0.0,15.764008108051364
AT,AT334,UD01,2012,0.0,19.937579442351225
AT,AT334,UD01,2020,0.0,17.690967321020427
AT,AT334,UD01,2030,0.0,15.764008108051364
AT,AT334,UD02,2012,0.0,19.937579442351225
AT,AT334,UD02,2020,0.0,17.690967321020427
AT,AT334,UD02,2030,0.0,15.764008108051364
AT,AT334,UD03,2012,0.0,0.0
AT,AT334,UD03,2020,0.0,0.0
AT,AT334,UD03,2030,0.0,0.0
AT,AT334,UD04,2012,0.0,0.0
AT,AT334,UD04,2020,0.0,0.0
AT,AT334,UD04,2030,0.0,0.0
AT,AT334,UD05,2012,0.0,0.0
AT,AT334,UD05,2020,0.0,0.0
AT,AT334,UD05,2030,0.0,0.0
AT,AT334,UD06,2012,0.0,0.0
AT,AT334,UD06,2020,0.0,0.0
AT,AT334,UD06,2030,0.0,0.0
AT,AT334,UD07,2012,0.0,0.0
AT,AT334,UD07,2020,0.0,0.0
AT,AT334,UD07,2030,0.0,0.0
AT,AT334,UD08,2012,0.0,0.0
AT,AT334,UD08,2020,0.0,0.0
AT,AT334,UD08,2030,0.0,0.0
AT,AT335,BASE,2012,0.0,43.55628123198734
AT,AT335,BASE,2020,0.0,38.64825969111695
AT,AT335,BASE,2030,0.0,34.43856223785622
AT,AT335,HIGH,2012,0.0,0.0
AT,AT335,HIGH,2020,0.0,0.0
AT,AT335,HIGH,2030,0.0,0.0
AT,AT335,TECH,2012,0.0,43.55628123198734
AT,AT335,TECH,2020,0.0,38.64825969111695
AT,AT335,TECH,2030,0.0,34.43856223785622
AT,AT335,UD01,2012,0.0,43.55628123198734
AT,AT335,UD01,2020,0.0,38.64825969111695
AT,AT335,UD01,2030,0.0,34.43856223785622
AT,AT335,UD02,2012,0.0,43.55628123198734
AT,AT335,UD02,2020,0.0,38.64825969111695
AT,AT335,UD02,2030,0.0,34.43856223785622
AT,AT335,UD03,2012,0.0,0.0
AT,AT335,UD03,2020,0.0,0.0
AT,AT335,UD03,2030,0.0,0.0
AT,AT335,UD04,2012,0.0,0.0
AT,AT335,UD04,2020,0.0,0.0
AT,AT335,UD04,2030,0.0,0.0
AT,AT335,UD05,2012,0.0,0.0
AT,AT335,UD05,2020,0.0,0.0
AT,AT335,UD05,2030,0.0,0.0
AT,AT335,UD06,2012,0.0,0.0
AT,AT335,UD06,2020,0.0,0.0
AT,AT335,UD06,2030,0.0,0.0
AT,AT335,UD07,2012,0.0,0.0
AT,AT335,UD07,2020,0.0,0.0
AT,AT335,UD07,2030,0.0,0.0
AT,AT335,UD08,2012,0.0,0.0
AT,AT335,UD08,2020,0.0,0.0
AT,AT335,UD08,2030,0.0,0.0
AT,AT341,BASE,2012,0.0,21.851777822831888
AT,AT341,BASE,2020,0.0,19.389469443254036
AT,AT341,BASE,2030,0.0,17.27750370953942
AT,AT341,HIGH,2012,0.0,0.0
AT,AT341,HIGH,2020,0.0,0.0
AT,AT341,HIGH,2030,0.0,0.0
AT,AT341,TECH,2012,0.0,21.851777822831888
AT,AT341,TECH,2020,0.0,19.389469443254036
AT,AT341,TECH,2030,0.0,17.27750370953942
AT,AT341,UD01,2012,0.0,21.851777822831888
AT,AT341,UD01,2020,0.0,19.389469443254036
AT,AT341,UD01,2030,0.0,17.27750370953942
AT,AT341,UD02,2012,0.0,21.851777822831888
AT,AT341,UD02,2020,0.0,19.389469443254036
AT,AT341,UD02,2030,0.0,17.27750370953942
AT,AT341,UD03,2012,0.0,0.0
AT,AT341,UD03,2020,0.0,0.0
AT,AT341,UD03,2030,0.0,0.0
AT,AT341,UD04,2012,0.0,0.0
AT,AT341,UD04,2020,0.0,0.0
AT,AT341,UD04,2030,0.0,0.0
AT,AT341,UD05,2012,0.0,0.0
AT,AT341,UD05,2020,0.0,0.0
AT,AT341,UD05,2030,0.0,0.0
AT,AT341,UD06,2012,0.0,0.0
AT,AT341,UD06,2020,0.0,0.0
AT,AT341,UD06,2030,0.0,0.0
AT,AT341,UD07,2012,0.0,0.0
AT,AT341,UD07,2020,0.0,0.0
AT,AT341,UD07,2030,0.0,0.0
AT,AT341,UD08,2012,0.0,0.0
AT,AT341,UD08,2020,0.0,0.0
AT,AT341,UD08,2030,0.0,0.0
AT,AT342,BASE,2012,9.66987173160716,12.549580245217012
AT,AT342,BASE,2020,8.30835379179687,11.135464796647137
AT,AT342,BASE,2030,8.30835379179687,9.922552800868642
AT,AT342,HIGH,2012,0.0,0.0
